CreditScore,Credit_Age_ratio,Gender,Age,Tenure,Tenure_Age_ratio,Balance,Bal_is_zero,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Balance_Salary_ratio,France,Germany,Spain,Exited
711,17.341463414634145,1,41,3,0.07317073170731707,145754.91,0,1,1,1,101455.07,1.4366449108950394,1.0,0.0,0.0,0
753,16.369565217391305,0,46,8,0.17391304347826086,0.0,1,3,1,0,90747.94,0.0,1.0,0.0,0.0,1
748,17.0,0,44,4,0.09090909090909091,112610.77,0,1,0,1,2048.55,54.970964828781334,1.0,0.0,0.0,0
623,10.929824561403509,1,57,7,0.12280701754385964,71481.79,0,2,1,1,84421.34,0.8467265504195977,1.0,0.0,0.0,0
465,14.090909090909092,0,33,5,0.15151515151515152,0.0,1,2,0,1,78698.09,0.0,1.0,0.0,0.0,0
640,18.823529411764707,1,34,3,0.08823529411764706,77826.8,0,1,1,1,168544.85,0.46175721180445445,0.0,0.0,1.0,0
562,7.493333333333333,0,75,5,0.06666666666666667,87140.85,0,1,1,1,39351.64,2.214414697837244,1.0,0.0,0.0,0
502,11.952380952380953,1,42,0,0.0,132002.7,0,1,0,1,28204.98,4.680120319177678,0.0,1.0,0.0,1
536,16.75,0,32,7,0.21875,178011.5,0,2,1,0,22375.14,7.955771449921654,1.0,0.0,0.0,0
670,20.9375,1,32,4,0.125,102954.68,0,2,0,1,134942.45,0.7629525030855745,0.0,1.0,0.0,0
775,15.196078431372548,0,51,2,0.0392156862745098,123783.25,0,1,1,1,134901.57,0.9175819821815269,0.0,1.0,0.0,0
759,25.3,0,30,4,0.13333333333333333,101802.67,0,1,0,0,8693.8,11.709801237663623,0.0,1.0,0.0,0
604,18.303030303030305,0,33,3,0.09090909090909091,148659.48,0,1,0,0,42437.75,3.50300098379391,1.0,0.0,0.0,0
766,12.35483870967742,1,62,7,0.11290322580645161,142724.48,0,1,0,1,5893.23,24.218379394661337,0.0,1.0,0.0,1
554,13.512195121951219,1,41,4,0.0975609756097561,112152.89,0,1,0,1,36242.19,3.094539540794858,0.0,0.0,1.0,0
487,9.18867924528302,1,53,10,0.18867924528301888,89550.85,0,1,0,1,90076.85,0.9941605418040262,1.0,0.0,0.0,0
725,20.714285714285715,0,35,7,0.2,75915.75,0,1,1,0,150507.43,0.5043986864967398,1.0,0.0,0.0,0
732,17.428571428571427,1,42,2,0.047619047619047616,118889.66,0,2,0,0,87422.15,1.3599489374260414,0.0,1.0,0.0,0
623,15.575,0,40,5,0.125,118788.57,0,1,1,0,192867.4,0.6159079761535646,1.0,0.0,0.0,0
781,18.595238095238095,1,42,3,0.07142857142857142,156555.54,0,1,1,1,175674.01,0.8911707542851671,1.0,0.0,0.0,0
714,13.471698113207546,0,53,1,0.018867924528301886,99141.86,0,1,1,1,72496.05,1.3675484388459784,0.0,1.0,0.0,1
577,18.612903225806452,1,31,4,0.12903225806451613,61211.18,0,1,1,1,145250.43,0.42141823607682266,0.0,1.0,0.0,0
731,19.756756756756758,1,37,1,0.02702702702702703,128932.4,0,1,1,1,180712.52,0.7134668920559571,0.0,0.0,1.0,0
650,28.26086956521739,1,23,5,0.21739130434782608,0.0,1,1,1,1,180622.43,0.0,0.0,0.0,1.0,0
779,24.34375,0,32,10,0.3125,80728.15,0,1,1,0,86306.75,0.9353631089109484,1.0,0.0,0.0,0
706,15.347826086956522,1,46,2,0.043478260869565216,127660.46,0,2,1,0,150156.82,0.850180897544314,0.0,0.0,1.0,1
733,16.65909090909091,0,44,3,0.06818181818181818,106070.89,0,1,0,1,101617.43,1.0438257491849579,0.0,0.0,1.0,0
579,13.785714285714286,1,42,3,0.07142857142857142,137560.38,0,2,1,1,85424.34,1.6103183237938978,0.0,1.0,0.0,0
476,14.0,1,34,8,0.23529411764705882,111905.43,0,1,0,1,197221.81,0.5674090000492339,0.0,1.0,0.0,1
775,19.375,0,40,9,0.225,126212.64,0,1,1,0,70196.57,1.7979887051461345,1.0,0.0,0.0,0
538,7.911764705882353,0,68,9,0.1323529411764706,0.0,1,2,1,0,110440.5,0.0,0.0,0.0,1.0,1
602,15.842105263157896,0,38,7,0.18421052631578946,111835.94,0,2,1,0,124389.61,0.8990778249083665,1.0,0.0,0.0,0
615,20.5,0,30,8,0.26666666666666666,0.0,1,2,0,0,3183.15,0.0,1.0,0.0,0.0,0
700,25.0,1,28,3,0.10714285714285714,99705.69,0,2,0,0,146723.72,0.6795471788746905,0.0,1.0,0.0,0
615,19.21875,0,32,1,0.03125,0.0,1,2,0,0,2139.25,0.0,1.0,0.0,0.0,0
544,12.363636363636363,0,44,2,0.045454545454545456,108895.93,0,1,0,0,69228.2,1.5729995868735573,0.0,1.0,0.0,1
573,10.232142857142858,0,56,3,0.05357142857142857,154669.77,0,1,0,1,115462.27,1.3395698005937349,0.0,0.0,1.0,1
555,11.1,0,50,7,0.14,128061.0,0,2,1,1,62375.1,2.0530788728194422,0.0,0.0,1.0,0
692,22.322580645161292,1,31,2,0.06451612903225806,0.0,1,2,1,0,91829.17,0.0,1.0,0.0,0.0,1
476,11.9,1,40,4,0.1,0.0,1,2,0,0,182547.04,0.0,1.0,0.0,0.0,0
770,16.73913043478261,0,46,9,0.1956521739130435,190678.02,0,1,1,1,14725.36,12.948954728441272,0.0,0.0,1.0,0
641,16.025,1,40,7,0.175,0.0,1,1,1,0,126996.67,0.0,1.0,0.0,0.0,0
705,20.142857142857142,1,35,5,0.14285714285714285,0.0,1,1,1,0,133991.11,0.0,1.0,0.0,0.0,1
784,20.63157894736842,0,38,5,0.13157894736842105,136712.91,0,1,0,1,169920.92,0.8045678542700921,1.0,0.0,0.0,0
727,13.98076923076923,1,52,1,0.019230769230769232,154733.97,0,1,1,0,80259.67,1.9279168479013185,0.0,0.0,1.0,1
576,14.048780487804878,1,41,4,0.0975609756097561,112609.91,0,1,0,0,191035.18,0.5894721066559573,1.0,0.0,0.0,1
646,9.36231884057971,0,69,10,0.14492753623188406,115462.44,0,1,1,0,40421.87,2.8564348952683285,0.0,0.0,1.0,0
638,18.764705882352942,0,34,5,0.14705882352941177,133501.36,0,1,0,1,155643.04,0.8577406352381705,1.0,0.0,0.0,0
632,21.066666666666666,0,30,1,0.03333333333333333,58668.02,0,1,1,1,78670.52,0.7457433864680187,0.0,1.0,0.0,0
850,19.318181818181817,0,44,7,0.1590909090909091,89118.26,0,1,1,0,104240.77,0.8549271076950026,0.0,0.0,1.0,1
492,17.571428571428573,1,28,9,0.32142857142857145,0.0,1,2,1,0,95957.09,0.0,1.0,0.0,0.0,0
673,8.74025974025974,1,77,10,0.12987012987012986,76510.52,0,2,0,1,59595.66,1.283827043781376,0.0,1.0,0.0,0
609,17.91176470588235,0,34,7,0.20588235294117646,140694.78,0,2,1,0,46266.63,3.040955868192691,0.0,0.0,1.0,0
701,19.47222222222222,0,36,7,0.19444444444444445,95448.32,0,2,1,0,189085.07,0.5047903570599201,0.0,1.0,0.0,0
651,19.147058823529413,0,34,4,0.11764705882352941,91562.99,0,1,1,1,123954.15,0.7386843441708084,1.0,0.0,0.0,0
508,16.387096774193548,0,31,8,0.25806451612903225,72541.48,0,1,1,0,129803.08,0.5588579254051599,1.0,0.0,0.0,0
616,14.325581395348838,1,43,3,0.06976744186046512,120867.18,0,1,1,0,18761.92,6.442154107895141,0.0,0.0,1.0,1
489,14.382352941176471,0,34,5,0.14705882352941177,0.0,1,1,0,0,43540.59,0.0,1.0,0.0,0.0,0
567,12.6,1,45,1,0.022222222222222223,157320.51,0,1,1,0,62193.92,2.5295159076642864,0.0,0.0,1.0,0
714,26.444444444444443,0,27,3,0.1111111111111111,0.0,1,3,1,1,129130.09,0.0,0.0,0.0,1.0,0
678,22.6,1,30,1,0.03333333333333333,139676.95,0,2,0,1,16146.0,8.650870184565838,0.0,1.0,0.0,0
581,10.563636363636364,1,55,6,0.10909090909090909,0.0,1,1,1,1,22442.13,0.0,1.0,0.0,0.0,0
748,12.466666666666667,0,60,3,0.05,0.0,1,2,1,1,78194.37,0.0,0.0,0.0,1.0,0
781,41.10526315789474,1,19,3,0.15789473684210525,0.0,1,2,1,1,124297.32,0.0,1.0,0.0,0.0,0
691,32.904761904761905,0,21,3,0.14285714285714285,103000.94,0,1,1,1,104648.58,0.9842554958700825,0.0,0.0,1.0,0
507,16.35483870967742,0,31,2,0.06451612903225806,134237.07,0,1,1,1,166423.66,0.8065984728373358,0.0,1.0,0.0,1
724,21.294117647058822,0,34,6,0.17647058823529413,118235.7,0,2,0,0,157137.23,0.7524359440471236,0.0,1.0,0.0,0
705,12.368421052631579,1,57,3,0.05263157894736842,0.0,1,2,1,1,34134.14,0.0,0.0,0.0,1.0,0
708,11.0625,1,64,5,0.078125,0.0,1,3,0,1,112520.07,0.0,0.0,0.0,1.0,1
580,15.263157894736842,0,38,9,0.23684210526315788,115442.19,0,2,1,0,128481.5,0.8985121593381148,0.0,1.0,0.0,1
850,22.36842105263158,0,38,5,0.13157894736842105,0.0,1,2,1,0,16491.64,0.0,1.0,0.0,0.0,0
714,28.56,0,25,2,0.08,0.0,1,1,1,1,132979.43,0.0,0.0,0.0,1.0,0
559,13.0,1,43,1,0.023255813953488372,0.0,1,2,1,1,196645.87,0.0,1.0,0.0,0.0,0
577,13.113636363636363,1,44,8,0.18181818181818182,115557.0,0,1,0,1,127506.76,0.9062813610823458,0.0,0.0,1.0,0
647,18.485714285714284,1,35,3,0.08571428571428572,166518.63,0,2,1,0,147930.46,1.1256547840113524,0.0,1.0,0.0,0
554,18.466666666666665,0,30,6,0.2,135370.12,0,1,1,1,179689.05,0.7533576475583793,0.0,0.0,1.0,1
549,10.166666666666666,0,54,5,0.09259259259259259,92877.33,0,1,1,0,2619.64,35.45423416958056,0.0,1.0,0.0,1
528,20.307692307692307,1,26,10,0.38461538461538464,102073.67,0,2,0,0,166799.93,0.6119527148482616,1.0,0.0,0.0,0
720,15.652173913043478,0,46,3,0.06521739130434782,97042.6,0,1,1,1,133516.51,0.7268209751737819,0.0,1.0,0.0,1
743,18.121951219512194,0,41,7,0.17073170731707318,0.0,1,1,1,0,163736.09,0.0,0.0,0.0,1.0,1
615,25.625,0,24,8,0.3333333333333333,108528.07,0,2,0,0,179488.41,0.6046522446769683,0.0,1.0,0.0,1
635,14.431818181818182,1,44,2,0.045454545454545456,79064.85,0,2,0,1,113291.75,0.6978870923964013,0.0,1.0,0.0,0
686,15.244444444444444,0,45,3,0.06666666666666667,74274.87,0,3,1,0,64907.48,1.1443191139141435,0.0,0.0,1.0,1
840,23.333333333333332,1,36,6,0.16666666666666666,0.0,1,2,1,0,141364.27,0.0,0.0,0.0,1.0,0
695,16.162790697674417,0,43,1,0.023255813953488372,100421.1,0,1,1,1,101141.28,0.9928794652391191,1.0,0.0,0.0,0
564,21.692307692307693,0,26,7,0.2692307692307692,84006.88,0,2,0,0,183490.99,0.45782564037612966,1.0,0.0,0.0,0
805,25.967741935483872,1,31,4,0.12903225806451613,0.0,1,2,1,0,4798.12,0.0,1.0,0.0,0.0,0
558,12.4,0,45,4,0.08888888888888889,0.0,1,1,1,0,131807.14,0.0,0.0,0.0,1.0,0
657,16.846153846153847,1,39,4,0.10256410256410256,80293.81,0,1,1,0,97192.76,0.8261295388668868,1.0,0.0,0.0,0
641,15.261904761904763,1,42,7,0.16666666666666666,125437.14,0,2,0,0,164128.58,0.7642614101700022,1.0,0.0,0.0,0
755,20.97222222222222,0,36,8,0.2222222222222222,0.0,1,2,1,0,176809.87,0.0,1.0,0.0,0.0,0
483,10.0625,0,48,1,0.020833333333333332,0.0,1,2,1,1,110059.38,0.0,1.0,0.0,0.0,0
545,12.386363636363637,1,44,2,0.045454545454545456,127536.44,0,1,1,0,108398.63,1.176550294039694,0.0,1.0,0.0,0
678,10.272727272727273,0,66,8,0.12121212121212122,0.0,1,2,1,1,47117.03,0.0,1.0,0.0,0.0,0
781,16.270833333333332,1,48,9,0.1875,82794.18,0,1,1,0,124720.68,0.6638368232116758,0.0,1.0,0.0,1
571,25.954545454545453,1,22,3,0.13636363636363635,108117.1,0,1,0,1,53328.7,2.0273717529210353,0.0,0.0,1.0,0
634,18.114285714285714,1,35,10,0.2857142857142857,0.0,1,1,1,0,82634.41,0.0,0.0,0.0,1.0,0
523,19.37037037037037,0,27,8,0.2962962962962963,61688.61,0,2,1,0,147059.16,0.41948158822612613,0.0,1.0,0.0,0
501,12.525,1,40,2,0.05,0.0,1,2,0,0,141946.92,0.0,1.0,0.0,0.0,0
662,8.945945945945946,0,74,6,0.08108108108108109,0.0,1,2,1,0,123583.85,0.0,1.0,0.0,0.0,0
573,11.46,0,50,0,0.0,159304.07,0,1,0,1,155915.24,1.021735078623488,0.0,0.0,1.0,1
648,19.636363636363637,0,33,5,0.15151515151515152,138664.24,0,1,1,0,29076.27,4.768983091710181,0.0,1.0,0.0,0
662,30.09090909090909,1,22,2,0.09090909090909091,126362.57,0,2,1,1,97382.8,1.2975861240383313,1.0,0.0,0.0,0
725,18.58974358974359,0,39,4,0.10256410256410256,160652.45,0,2,1,0,57643.55,2.7869978514508564,1.0,0.0,0.0,0
563,16.085714285714285,1,35,2,0.05714285714285714,183572.84,0,1,1,1,66006.75,2.781122233710946,1.0,0.0,0.0,1
628,20.258064516129032,0,31,0,0.0,88421.81,0,1,0,0,72350.47,1.2221317981762938,1.0,0.0,0.0,0
546,12.133333333333333,1,45,2,0.044444444444444446,0.0,1,1,0,0,197789.83,0.0,0.0,0.0,1.0,1
688,16.78048780487805,0,41,2,0.04878048780487805,112871.19,0,2,0,1,65520.74,1.7226788036887253,0.0,1.0,0.0,0
850,20.73170731707317,0,41,8,0.1951219512195122,60880.68,0,1,1,0,31825.84,1.9129323845026558,0.0,1.0,0.0,0
614,18.058823529411764,1,34,5,0.14705882352941177,0.0,1,2,1,0,185561.89,0.0,1.0,0.0,0.0,0
719,19.43243243243243,1,37,9,0.24324324324324326,101455.7,0,1,1,0,25803.59,3.931844367392289,1.0,0.0,0.0,1
757,10.661971830985916,1,71,0,0.0,88084.13,0,2,1,1,154337.47,0.5707242058587587,1.0,0.0,0.0,0
669,23.06896551724138,0,29,7,0.2413793103448276,0.0,1,2,1,1,138145.62,0.0,1.0,0.0,0.0,0
438,7.423728813559322,0,59,7,0.11864406779661017,127197.14,0,1,1,0,51565.98,2.466687145284546,0.0,1.0,0.0,1
492,12.615384615384615,0,39,7,0.1794871794871795,0.0,1,2,0,1,71323.23,0.0,1.0,0.0,0.0,0
622,15.948717948717949,1,39,9,0.23076923076923078,83456.79,0,2,0,0,38882.34,2.1463931954712603,1.0,0.0,0.0,0
645,15.357142857142858,0,42,4,0.09523809523809523,98298.18,0,1,1,1,676.06,145.3986036742301,1.0,0.0,0.0,0
728,19.675675675675677,0,37,0,0.0,0.0,1,2,1,1,72203.8,0.0,1.0,0.0,0.0,0
651,18.6,0,35,2,0.05714285714285714,86911.8,0,1,1,0,174094.24,0.4992227198326608,1.0,0.0,0.0,0
783,18.642857142857142,1,42,2,0.047619047619047616,139707.28,0,1,1,0,2150.22,64.97348178325939,0.0,1.0,0.0,0
732,10.925373134328359,1,67,1,0.014925373134328358,0.0,1,2,1,1,177783.04,0.0,0.0,0.0,1.0,0
553,14.179487179487179,1,39,1,0.02564102564102564,142876.98,0,2,1,0,44363.42,3.220603370975457,0.0,0.0,1.0,0
660,22.0,0,30,7,0.23333333333333334,146301.31,0,1,0,0,96847.91,1.5106295014523285,1.0,0.0,0.0,0
670,16.75,1,40,3,0.075,47364.45,0,1,1,1,148579.43,0.318782014441703,1.0,0.0,0.0,1
718,18.894736842105264,0,38,7,0.18421052631578946,0.0,1,2,1,0,38308.34,0.0,1.0,0.0,0.0,0
787,15.431372549019608,0,51,0,0.0,58137.08,0,1,0,1,142538.31,0.4078698561811207,1.0,0.0,0.0,0
775,20.394736842105264,1,38,6,0.15789473684210525,179886.41,0,2,0,0,153122.58,1.1747869582657242,0.0,1.0,0.0,0
479,19.958333333333332,0,24,6,0.25,107637.97,0,2,0,1,169505.83,0.6350104300247372,0.0,1.0,0.0,0
660,33.0,1,20,6,0.3,167685.56,0,1,1,0,57929.9,2.894628853148374,1.0,0.0,0.0,0
721,10.602941176470589,0,68,4,0.058823529411764705,136525.99,0,1,0,0,175399.14,0.7783732006895814,0.0,1.0,0.0,0
659,16.897435897435898,0,39,8,0.20512820512820512,52106.33,0,2,1,1,107964.36,0.48262528486252315,0.0,1.0,0.0,0
743,19.05128205128205,1,39,8,0.20512820512820512,0.0,1,1,1,0,94263.44,0.0,1.0,0.0,0.0,0
670,14.88888888888889,1,45,9,0.2,104930.38,0,1,1,0,155921.81,0.6729679446384057,1.0,0.0,0.0,1
766,22.529411764705884,1,34,6,0.17647058823529413,106434.94,0,1,0,1,137995.66,0.7712919377319547,0.0,1.0,0.0,1
845,22.236842105263158,1,38,2,0.05263157894736842,112803.92,0,1,1,0,179631.85,0.6279728233049985,0.0,0.0,1.0,0
710,15.434782608695652,1,46,10,0.21739130434782608,120530.34,0,1,1,0,166586.99,0.7235279297621021,0.0,1.0,0.0,1
602,14.0,1,43,2,0.046511627906976744,113641.49,0,4,1,0,115116.35,0.9871880927426904,0.0,1.0,0.0,1
604,14.046511627906977,0,43,2,0.046511627906976744,145081.72,0,1,1,1,23881.62,6.0750367856116965,0.0,0.0,1.0,0
564,16.114285714285714,1,35,9,0.2571428571428571,0.0,1,2,1,1,105837.38,0.0,0.0,0.0,1.0,0
637,23.59259259259259,1,27,7,0.25925925925925924,135842.89,0,1,1,1,101418.05,1.3394350413954914,0.0,1.0,0.0,0
527,17.0,1,31,1,0.03225806451612903,112203.25,0,1,1,0,182266.01,0.6156016143657284,1.0,0.0,0.0,0
687,20.205882352941178,0,34,7,0.20588235294117646,129895.19,0,1,0,1,28698.17,4.526253416158592,1.0,0.0,0.0,0
756,18.4390243902439,0,41,6,0.14634146341463414,149049.92,0,1,0,1,50422.36,2.956028238265722,0.0,1.0,0.0,1
503,11.976190476190476,0,42,9,0.21428571428571427,153279.39,0,1,1,1,151336.96,1.0128351329377834,0.0,1.0,0.0,0
657,15.642857142857142,0,42,5,0.11904761904761904,41473.33,0,1,1,0,112979.6,0.36708689002262357,0.0,0.0,1.0,1
666,16.65,1,40,2,0.05,0.0,1,2,0,0,36371.27,0.0,1.0,0.0,0.0,0
615,15.76923076923077,0,39,5,0.1282051282051282,113193.51,0,2,1,1,52166.25,2.169860973330458,0.0,1.0,0.0,0
712,26.37037037037037,0,27,8,0.2962962962962963,113174.21,0,2,1,0,147261.58,0.7685250287277918,0.0,1.0,0.0,0
764,31.833333333333332,1,24,0,0.0,0.0,1,2,1,0,88724.49,0.0,1.0,0.0,0.0,0
471,11.214285714285714,0,42,3,0.07142857142857142,164951.56,0,1,1,0,190531.77,0.8657430726644696,1.0,0.0,0.0,0
608,22.51851851851852,0,27,4,0.14814814814814814,153325.1,0,1,1,1,199953.33,0.7668044338146307,0.0,0.0,1.0,0
682,14.51063829787234,1,47,10,0.2127659574468085,134032.01,0,1,1,0,144290.97,0.9289008868676952,0.0,0.0,1.0,0
587,18.34375,1,32,3,0.09375,125445.04,0,2,1,1,130514.78,0.9611558169886966,0.0,1.0,0.0,0
714,20.4,1,35,6,0.17142857142857143,126077.43,0,2,1,1,53954.24,2.33674739927761,0.0,1.0,0.0,0
630,20.322580645161292,1,31,1,0.03225806451612903,0.0,1,2,1,1,169802.73,0.0,0.0,0.0,1.0,0
648,23.142857142857142,1,28,8,0.2857142857142857,90371.09,0,1,1,1,146851.73,0.6153900263892021,0.0,1.0,0.0,0
785,19.625,1,40,3,0.075,0.0,1,2,1,1,96832.82,0.0,1.0,0.0,0.0,0
601,12.787234042553191,1,47,1,0.02127659574468085,142802.02,0,1,1,1,57553.02,2.4812254856478426,0.0,1.0,0.0,0
717,25.607142857142858,1,28,1,0.03571428571428571,90537.16,0,1,0,1,74800.99,1.2103738199186935,1.0,0.0,0.0,0
707,16.068181818181817,1,44,6,0.13636363636363635,0.0,1,2,1,1,192542.17,0.0,1.0,0.0,0.0,0
771,33.52173913043478,1,23,7,0.30434782608695654,156123.73,0,1,1,0,72990.62,2.138956074081848,1.0,0.0,0.0,0
602,17.2,1,35,5,0.14285714285714285,0.0,1,2,1,0,31050.02,0.0,1.0,0.0,0.0,0
626,16.473684210526315,0,38,7,0.18421052631578946,141074.59,0,1,1,0,52795.56,2.6720919334883466,1.0,0.0,0.0,1
588,9.966101694915254,0,59,4,0.06779661016949153,0.0,1,2,1,1,27435.41,0.0,0.0,0.0,1.0,0
616,14.666666666666666,1,42,6,0.14285714285714285,117899.95,0,2,0,0,150266.81,0.7846040652623157,0.0,1.0,0.0,0
621,18.818181818181817,0,33,4,0.12121212121212122,0.0,1,2,1,1,40299.23,0.0,0.0,0.0,1.0,0
674,25.923076923076923,0,26,6,0.23076923076923078,166257.96,0,1,1,1,149369.41,1.1130656538042158,1.0,0.0,0.0,0
633,13.76086956521739,1,46,3,0.06521739130434782,0.0,1,2,1,0,120250.58,0.0,0.0,0.0,1.0,0
698,10.90625,1,64,1,0.015625,169362.43,0,1,1,0,84760.32,1.9981334426297586,0.0,1.0,0.0,1
508,19.53846153846154,0,26,7,0.2692307692307692,205962.0,0,1,1,0,156424.4,1.3166871664522926,1.0,0.0,0.0,0
736,30.666666666666668,1,24,0,0.0,0.0,1,2,1,0,109355.73,0.0,1.0,0.0,0.0,1
672,9.882352941176471,0,68,0,0.0,126061.51,0,2,1,1,184936.77,0.6816465433023405,0.0,1.0,0.0,0
613,29.19047619047619,1,21,7,0.3333333333333333,105627.95,0,1,1,1,36560.51,2.889126820167443,1.0,0.0,0.0,0
712,22.25,0,32,9,0.28125,100606.02,0,1,1,0,165693.06,0.6071830648791205,1.0,0.0,0.0,0
624,16.42105263157895,1,38,3,0.07894736842105263,0.0,1,2,1,1,163666.85,0.0,1.0,0.0,0.0,0
676,17.789473684210527,0,38,1,0.02631578947368421,0.0,1,2,0,1,35644.79,0.0,1.0,0.0,0.0,0
683,21.34375,1,32,0,0.0,138171.1,0,2,1,1,188203.58,0.7341576605503467,0.0,1.0,0.0,0
489,15.774193548387096,1,31,7,0.22580645161290322,139395.08,0,1,0,1,6120.84,22.77384803392998,1.0,0.0,0.0,0
739,25.482758620689655,0,29,1,0.034482758620689655,0.0,1,2,1,1,164484.78,0.0,1.0,0.0,0.0,0
701,18.945945945945947,1,37,3,0.08108108108108109,0.0,1,2,1,1,164268.28,0.0,1.0,0.0,0.0,0
666,13.32,1,50,7,0.14,109062.28,0,1,1,1,140136.1,0.7782597060999985,0.0,1.0,0.0,1
565,14.125,1,40,1,0.025,89994.71,0,2,0,1,121084.27,0.7432403069366483,0.0,1.0,0.0,0
666,18.5,0,36,3,0.08333333333333333,0.0,1,2,1,0,35156.54,0.0,1.0,0.0,0.0,0
633,10.728813559322035,0,59,2,0.03389830508474576,103996.74,0,1,1,1,103159.11,1.0081197869969991,1.0,0.0,0.0,0
578,17.0,0,34,4,0.11764705882352941,175111.11,0,1,1,1,74858.3,2.339234393514146,1.0,0.0,0.0,0
812,16.571428571428573,1,49,8,0.16326530612244897,66079.45,0,2,0,0,91556.57,0.7217335686559686,0.0,0.0,1.0,1
809,24.515151515151516,0,33,8,0.24242424242424243,148055.74,0,1,0,0,199203.21,0.7432397299220228,0.0,1.0,0.0,0
615,17.083333333333332,0,36,6,0.16666666666666666,0.0,1,1,1,1,27011.8,0.0,1.0,0.0,0.0,1
684,22.06451612903226,1,31,8,0.25806451612903225,0.0,1,2,1,0,188637.05,0.0,0.0,0.0,1.0,0
544,13.6,0,40,8,0.2,0.0,1,2,1,0,61581.2,0.0,1.0,0.0,0.0,0
713,15.170212765957446,0,47,1,0.02127659574468085,95994.98,0,1,1,0,197529.23,0.4859786068117614,0.0,1.0,0.0,0
633,17.10810810810811,0,37,2,0.05405405405405406,0.0,1,2,1,0,182258.17,0.0,1.0,0.0,0.0,0
672,29.217391304347824,1,23,10,0.43478260869565216,110741.56,0,1,1,0,80778.5,1.370928650569149,0.0,1.0,0.0,0
661,18.885714285714286,0,35,5,0.14285714285714285,0.0,1,1,1,0,155394.52,0.0,1.0,0.0,0.0,0
749,26.75,1,28,3,0.10714285714285714,0.0,1,1,1,0,3408.7,0.0,0.0,0.0,1.0,0
635,19.84375,1,32,8,0.25,0.0,1,2,1,1,19367.98,0.0,0.0,0.0,1.0,1
850,12.142857142857142,1,70,1,0.014285714285714285,96947.58,0,3,1,0,62282.99,1.5565659259454308,0.0,1.0,0.0,1
641,15.634146341463415,0,41,6,0.14634146341463414,0.0,1,2,1,0,65396.79,0.0,1.0,0.0,0.0,0
633,21.1,0,30,2,0.06666666666666667,109786.82,0,2,1,1,139712.81,0.7858035351232289,0.0,1.0,0.0,0
413,11.8,0,35,2,0.05714285714285714,0.0,1,2,1,1,60972.84,0.0,0.0,0.0,1.0,0
538,17.35483870967742,0,31,1,0.03225806451612903,0.0,1,2,1,0,1375.46,0.0,1.0,0.0,0.0,0
437,11.205128205128204,1,39,0,0.0,102721.49,0,1,0,0,22191.82,4.628799710884461,1.0,0.0,0.0,0
612,18.545454545454547,0,33,5,0.15151515151515152,69478.57,0,1,1,0,8973.67,7.742492202187066,0.0,0.0,1.0,1
516,9.735849056603774,1,53,1,0.018867924528301886,156674.2,0,1,1,0,118502.34,1.3221190400122058,0.0,1.0,0.0,1
826,14.75,1,56,8,0.14285714285714285,174506.1,0,2,0,1,161802.82,1.0785108689700216,0.0,0.0,1.0,1
660,28.695652173913043,1,23,6,0.2608695652173913,166070.48,0,2,0,0,90494.72,1.8351399949079903,0.0,1.0,0.0,0
646,22.275862068965516,1,29,4,0.13793103448275862,105957.44,0,1,1,0,15470.91,6.848817555011308,0.0,1.0,0.0,0
767,21.305555555555557,0,36,3,0.08333333333333333,0.0,1,1,0,0,65147.27,0.0,1.0,0.0,0.0,0
640,16.0,0,40,8,0.2,110340.68,0,1,1,1,157886.6,0.698860321268556,1.0,0.0,0.0,0
778,23.575757575757574,0,33,1,0.030303030303030304,0.0,1,2,1,0,85439.73,0.0,1.0,0.0,0.0,0
679,13.057692307692308,0,52,9,0.17307692307692307,135870.01,0,2,0,0,54038.62,2.5143130968185345,0.0,1.0,0.0,0
549,17.70967741935484,0,31,4,0.12903225806451613,0.0,1,2,0,1,25684.85,0.0,1.0,0.0,0.0,0
598,12.72340425531915,0,47,2,0.0425531914893617,0.0,1,2,1,1,186116.54,0.0,1.0,0.0,0.0,0
655,14.555555555555555,1,45,0,0.0,0.0,1,2,1,0,166830.71,0.0,1.0,0.0,0.0,0
494,16.466666666666665,0,30,3,0.1,85704.95,0,1,0,1,27886.06,3.0733976043944535,1.0,0.0,0.0,0
653,15.547619047619047,1,42,1,0.023809523809523808,0.0,1,2,1,1,5768.32,0.0,1.0,0.0,0.0,0
539,14.18421052631579,1,38,8,0.21052631578947367,105435.74,0,1,0,0,80575.44,1.3085344616175847,0.0,1.0,0.0,1
645,17.43243243243243,1,37,1,0.02702702702702703,0.0,1,2,1,1,68987.55,0.0,1.0,0.0,0.0,0
751,22.08823529411765,0,34,9,0.2647058823529412,108513.25,0,2,1,1,27097.82,4.004501100088494,0.0,1.0,0.0,0
528,15.085714285714285,0,35,3,0.08571428571428572,156687.1,0,1,1,0,199320.77,0.7861052312812158,1.0,0.0,0.0,0
696,22.451612903225808,0,31,3,0.0967741935483871,150604.52,0,1,0,0,5566.6,27.055028203930583,0.0,1.0,0.0,0
716,16.272727272727273,1,44,6,0.13636363636363635,155114.9,0,1,0,0,133871.83,1.1586821514279741,1.0,0.0,0.0,0
602,17.2,1,35,8,0.22857142857142856,0.0,1,2,1,1,152843.53,0.0,1.0,0.0,0.0,0
